Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,month,year,weekday,No_of_Week
15.0,235,1,1,2,55,1.0,140.0,16.0,1378.0,5990.0,570.8068056,12,2015,6,49
49.0,103,0,5,2,41,0.0,298.0,14.0,1300.0,2636.0,2254.239936,9,2015,3,39
2.0,23,0,8,2,77,0.0,254.0,8.0,3891.0,10789.0,7523.8713,3,2016,1,13
10.0,23,0,4,1,72,1.0,293.0,16.0,1721.0,2633.0,,8,2015,2,34
25.0,70,1,10,2,86,0.0,352.0,15.0,1168.0,3526.0,2663.603712,3,2016,1,13
2.0,93,0,6,2,48,1.0,176.0,2.0,4000.0,6563.0,813.5437824,3,2016,6,9
20.0,55,1,9,0,68,0.0,470.0,16.0,990.0,3256.0,2570.436,8,2015,3,34
1.0,423,1,10,0,41,0.0,356.0,12.0,4812.0,13688.0,9555.55056,3,2016,0,13
4.0,115,1,6,0,61,0.0,186.0,7.0,1325.0,1796.0,1730.1141,9,2015,2,39
24.0,152,0,8,0,31,0.0,269.0,1.0,,12520.0,11102.763525,11,2015,4,47
29.0,2,1,3,1,47,1.0,329.0,5.0,6765.0,13849.0,1585.9569960000001,3,2016,0,13
20.0,57,0,4,0,26,0.0,221.0,16.0,832.0,4385.0,2826.585825,9,2015,1,39
28.0,74,1,8,0,23,1.0,293.0,1.0,2399.0,3860.0,512.13794625,9,2015,0,39
26.0,24,1,6,0,85,0.0,125.0,6.0,6525.0,9332.0,7942.221056,3,2016,6,11
32.0,126,0,5,2,19,0.0,240.0,14.0,837.0,1231.0,1275.322455,8,2015,3,34
12.0,105,1,6,0,51,0.0,130.0,5.0,933.0,2724.0,1946.8697760000002,8,2015,2,34
19.0,451,0,8,0,20,0.0,291.0,8.0,4955.0,6890.0,6078.3296,9,2015,5,39
34.0,443,0,8,0,100,0.0,242.0,6.0,2861.0,5070.0,4115.1577,9,2015,0,39
48.0,196,1,4,0,36,0.0,264.0,16.0,5966.0,7603.0,7041.7116,3,2016,4,12
43.0,198,1,10,2,74,0.0,373.0,15.0,4105.0,5563.0,5162.1075,5,2015,4,19
10.0,2,1,9,1,51,0.0,480.0,6.0,5248.0,9132.0,7625.194415999999,3,2016,1,13
50.0,3,1,9,0,74,0.0,576.0,6.0,2275.0,3145.0,3254.7537,9,2015,3,39
2.0,452,1,5,0,68,0.0,236.0,16.0,4437.0,6236.0,5525.2296,5,2015,5,19
4.0,256,1,7,0,56,0.0,349.0,16.0,2364.0,12470.0,7728.091632,5,2015,1,19
44.0,22,1,4,0,64,0.0,229.0,17.0,3603.0,5626.0,4802.8266,5,2015,1,19
23.0,11,0,6,3,7,0.0,183.0,1.0,245.0,539.0,574.982496,9,2015,4,39
14.0,443,0,7,0,81,0.0,302.0,,3992.0,6103.0,5280.923648,9,2015,5,39
25.0,3,1,4,0,75,1.0,278.0,15.0,2991.0,3919.0,555.11973,2,2016,5,7
50.0,3,0,2,0,79,1.0,124.0,6.0,3147.0,4183.0,562.9932,2,2016,2,8
3.0,458,0,4,0,32,0.0,200.0,16.0,5166.0,8219.0,6885.951975,5,2015,2,19
35.0,268,0,5,2,90,0.0,291.0,10.0,1069.0,3501.0,2541.152768,9,2015,3,39
24.0,188,0,3,0,42,1.0,329.0,5.0,1857.0,4441.0,518.5951128,1,2016,2,1
17.0,97,0,6,0,58,0.0,152.0,6.0,791.0,7228.0,4137.260976,3,2016,0,13
43.0,452,1,7,0,78,0.0,288.0,,3164.0,4178.0,3922.3206,9,2015,3,39
49.0,152,0,2,0,26,0.0,130.0,9.0,7077.0,15125.6376953125,8053.95465,11,2015,2,47
17.0,14,0,1,0,12,1.0,155.0,7.0,3071.0,4169.0,566.57283705,9,2015,2,39
37.0,152,1,2,0,51,0.0,126.0,5.0,1650.0,2260.0,2068.6553280000003,9,2015,4,39
20.0,124,0,1,0,2,0.0,119.0,14.0,2740.0,4307.0,,9,2015,5,39
41.0,23,1,6,2,73,0.0,113.0,3.0,2426.0,3269.0,2931.7365,9,2015,3,39
47.0,65,1,7,2,88,0.0,269.0,13.0,4634.0,6497.0,5757.618944,5,2015,5,19
28.0,24,1,9,0,88,0.0,612.0,9.0,7521.0,10172.0,9330.142976000001,3,2016,6,12
14.0,115,0,10,0,41,0.0,362.0,17.0,1452.0,2104.0,2129.3046719999998,8,2015,5,34
41.0,441,1,4,0,97,0.0,208.0,15.0,2885.0,4649.0,3923.3286399999997,9,2015,1,39
17.0,441,1,5,0,90,0.0,292.0,13.0,3533.0,5496.0,4743.0718719999995,9,2015,0,38
42.0,224,1,5,0,54,0.0,249.0,12.0,3008.0,8540.0,5991.3384479999995,3,2016,0,13
10.0,58,1,3,0,1,0.0,338.0,7.0,6570.0,8816.0,8035.586361,11,2015,5,47
36.0,162,0,9,1,62,0.0,585.0,12.0,3945.0,5265.0,5143.5747,10,2014,5,43
11.0,23,1,8,1,50,0.0,281.0,3.0,399.0,649.0,800.006976,8,2015,1,34
6.0,113,1,1,0,12,0.0,130.0,12.0,2673.0,5284.0,4112.858673,3,2016,0,13
10.0,446,1,4,0,87,0.0,291.0,17.0,4706.0,6595.0,5865.414016,5,2015,1,19
33.0,23,1,1,0,34,1.0,106.0,8.0,1090.0,2158.0,259.0457625,8,2015,2,34
3.0,451,0,5,0,80,0.0,244.0,10.0,4617.0,6058.0,5461.1361,9,2015,2,39
42.0,441,1,8,2,20,0.0,265.0,6.0,3705.0,4729.0,4383.628075,4,2015,5,17
20.0,113,0,7,0,96,0.0,328.0,7.0,1474.0,3644.0,2847.1914239999996,8,2015,3,34
31.0,152,1,8,0,94,0.0,245.0,4.0,1409.0,1777.0,1812.163584,9,2015,2,39
21.0,3,1,4,0,5,0.0,206.0,15.0,1234.0,2288.0,1969.443036,12,2015,4,49
15.0,452,1,9,0,54,1.0,585.0,8.0,3760.0,4903.0,733.2723288,11,2015,1,46
21.0,39,1,6,3,48,0.0,155.0,3.0,5899.0,10556.0,8331.306192,7,2015,4,30
5.0,14,1,6,0,22,0.0,,10.0,2979.0,4227.0,3755.1885,9,2015,2,39
11.0,358,0,3,3,78,0.0,247.0,6.0,4654.0,11577.0,8283.6963,3,2016,4,10
1.0,23,1,10,2,56,0.0,375.0,13.0,2115.0,3923.0,3376.173312,9,2015,1,39
2.0,445,1,10,0,82,0.0,361.0,,2644.0,3955.0,3612.6675200000004,5,2015,1,19
5.0,39,1,4,3,76,0.0,292.0,13.0,3724.0,9365.0,6776.5599,8,2015,5,34
31.0,452,0,2,0,38,1.0,125.0,7.0,5255.0,6990.0,935.42407875,8,2015,6,33
45.0,358,1,5,3,7,0.0,210.0,15.0,2414.0,6967.0,4907.0492460000005,9,2015,1,39
24.0,186,0,7,0,95,0.0,336.0,17.0,2901.0,4573.0,4020.60736,3,2016,6,9
10.0,118,1,8,0,15,0.0,281.0,6.0,1172.0,3172.0,2454.05457,8,2015,4,34
10.0,82,1,7,0,3,0.0,320.0,7.0,4149.0,6689.0,5742.2157210000005,8,2015,5,33
17.0,456,1,7,0,76,0.0,263.0,12.0,2364.0,5774.0,4293.5112,9,2015,3,39
48.0,445,1,9,0,5,1.0,565.0,17.0,6158.0,8455.0,1182.4697412,3,2016,1,12
33.0,147,1,10,2,52,0.0,393.0,15.0,1114.0,2492.0,2184.62832,12,2015,0,50
9.0,39,0,5,3,61,0.0,246.0,17.0,3242.0,9177.0,6401.3994,8,2015,3,34
31.0,437,1,5,0,27,0.0,281.0,17.0,6432.0,9114.0,8047.041975,7,2015,1,30
15.0,80,1,6,0,67,0.0,181.0,11.0,2738.0,4338.0,3685.6611,8,2015,6,33
25.0,24,0,3,0,26,0.0,299.0,12.0,3182.0,4215.0,3991.93515,9,2015,5,39
23.0,423,0,7,0,60,0.0,292.0,6.0,4111.0,8356.0,6382.3321,5,2015,3,19
4.0,188,1,1,0,92,1.0,120.0,12.0,3956.0,5807.0,740.2881024000001,5,2015,3,19
39.0,24,0,10,0,63,0.0,365.0,16.0,5262.0,7606.0,6741.1971,3,2016,1,10
4.0,283,1,7,0,89,0.0,317.0,7.0,2233.0,5756.0,4252.17408,5,2015,1,19
9.0,55,0,6,0,95,0.0,152.0,7.0,2580.0,3987.0,3388.2956799999997,2,2016,1,8
9.0,124,0,6,0,78,1.0,166.0,5.0,2584.0,3334.0,464.28227999999996,3,2016,6,10
40.0,23,0,9,2,67,0.0,599.0,7.0,818.0,5142.71875,2445.1119,8,2015,2,34
18.0,70,1,1,2,89,0.0,103.0,9.0,1002.0,4111.0,2623.47008,12,2015,5,49
33.0,24,0,8,0,11,1.0,218.0,7.0,4514.0,6386.0,850.6879227,2,2016,3,8
36.0,397,1,10,0,75,1.0,368.0,17.0,1590.0,2899.318603515625,373.12703999999997,9,2015,1,39
1.0,57,0,1,0,87,0.0,174.0,6.0,4030.0,7140.0,5679.37216,3,2016,1,10
3.0,320,1,1,0,91,0.0,142.0,5.0,744.0,5012.0,2977.9312640000003,8,2015,4,34
31.0,11,1,6,3,81,0.0,123.0,8.0,805.0,1930.0,1470.1111039999998,3,2016,0,13
28.0,23,1,5,2,98,0.0,232.0,16.0,2022.0,5341.0,3862.9507840000006,9,2015,0,39
37.0,49,1,6,2,8,0.0,171.0,6.0,427.0,564.0,666.73332,11,2015,0,47
20.0,469,1,6,0,13,1.0,175.0,2.0,3987.0,5457.0,734.6175308999999,2,2016,5,5
14.0,234,1,7,1,86,0.0,292.0,15.0,7905.0,12126.0,10173.875712000001,3,2016,1,13
43.0,74,1,2,0,72,0.0,116.0,5.0,2824.0,4145.0,3566.2176,9,2015,3,39
40.0,14,0,5,0,1,0.0,229.0,13.0,4435.0,6651.0,5778.632079,8,2015,0,34
43.0,55,1,3,0,79,0.0,321.0,11.0,3614.0,5335.0,4752.4158,3,2016,5,9
50.0,55,1,10,0,94,0.0,358.0,12.0,3992.0,5500.0,5036.12032,11,2015,4,46
35.0,152,1,7,0,35,0.0,283.0,9.0,1360.0,1828.0,1873.733925,9,2015,1,39
7.0,471,1,1,2,30,0.0,141.0,16.0,2484.0,3490.0,3124.94805,2,2016,4,5
48.0,23,1,6,2,58,0.0,177.0,3.0,4101.0,23190.0,13738.099824,3,2016,0,13
38.0,447,0,8,0,23,0.0,251.0,,1585.0,3457.0,2765.319375,9,2015,5,39
30.0,93,1,7,2,87,0.0,323.0,10.0,2215.0,4301.0,3532.6466560000003,1,2016,1,1
13.0,423,0,9,0,24,1.0,460.0,14.0,533.0,1068.0,188.7698925,9,2015,2,36
27.0,452,0,8,0,45,0.0,232.0,7.0,5542.0,6878.0,6405.09336,11,2015,2,47
3.0,58,1,6,0,85,0.0,112.0,3.0,5074.0,6340.0,5736.8917759999995,3,2016,1,10
39.0,57,1,7,0,49,0.0,286.0,15.0,4501.0,9533.0,7266.723408,3,2016,2,13
29.0,460,0,9,3,93,0.0,559.0,9.0,280.0,478.0,924.8279039999999,3,2016,2,13
41.0,23,1,9,2,95,1.0,584.0,15.0,2430.0,10203.0,1021.5699648,11,2015,4,46
20.0,55,0,10,0,76,0.0,393.0,12.0,2498.0,3738.0,3479.5926,3,2016,2,13
39.0,74,1,10,0,10,0.0,381.0,12.0,7640.0,10670.0,9546.035301,8,2015,1,34
37.0,447,0,7,0,69,0.0,255.0,11.0,4989.0,10738.0,8045.8785,11,2015,3,47
13.0,93,1,5,2,10,0.0,285.0,14.0,2895.0,5198.0,4336.736283,3,2016,2,10
27.0,188,1,8,0,68,0.0,237.0,7.0,3734.0,5280.0,4699.6785,11,2015,1,47
13.0,24,1,7,0,65,0.0,343.0,7.0,6205.0,9097.0,7919.3664,3,2016,5,11
28.0,23,1,7,1,55,0.0,287.0,10.0,7062.0,13372.0,10446.928992000001,5,2015,5,19
16.0,65,1,1,2,77,0.0,122.0,17.0,2196.0,4096.0,3240.6165,9,2015,4,39
16.0,248,1,3,0,88,0.0,287.0,7.0,4934.0,21636.0,13385.72928,3,2016,1,13
22.0,24,0,1,0,45,0.0,106.0,5.0,3439.0,4467.0,4034.989728,9,2015,2,39
22.0,14,0,4,0,34,0.0,280.0,14.0,3003.0,3923.0,3738.480375,9,2015,1,39
17.0,90,1,10,0,68,0.0,370.0,13.0,822.0,4373.0,2941.1712,3,2016,0,13
22.0,97,1,9,0,50,0.0,630.0,14.0,1282.0,6787.0,4640.261039999999,3,2016,0,13
44.0,403,1,7,0,52,0.0,311.0,13.0,1890.0,2577.0,2531.0966399999998,1,2016,2,1
37.0,23,0,3,2,2,0.0,217.0,13.0,1826.0,6372.0,4320.897867000001,8,2015,0,34
40.0,471,1,9,1,42,0.0,507.0,17.0,1884.0,3285.0,3076.0763039999997,5,2015,1,19
46.0,458,1,3,0,4,1.0,325.0,9.0,9324.0,12673.0,1699.8399989999998,3,2016,0,12
8.0,24,1,5,0,13,0.0,229.0,12.0,7258.0,11229.0,9482.641641,3,2016,0,13
10.0,443,0,6,0,1,1.0,101.0,11.0,4774.0,7034.0,901.63332765,1,2016,2,1
29.0,3,1,5,0,37,1.0,283.0,10.0,2004.0,2862.0,406.74508875,9,2015,3,39
23.0,1,0,3,0,13,0.0,265.0,8.0,840.0,6019.0,3696.8702759999996,9,2015,5,39
42.0,443,1,4,0,67,1.0,220.0,12.0,4974.0,6456.0,,11,2015,4,46
37.0,62,1,8,0,97,0.0,266.0,9.0,3871.0,14225.0,9187.901184,3,2016,0,13
2.0,55,1,5,0,89,0.0,235.0,11.0,4126.0,6300.0,5375.196288,3,2016,3,10
7.0,65,1,4,2,85,0.0,208.0,12.0,2275.0,3732.0,3168.80256,9,2015,4,39
48.0,220,1,10,0,24,0.0,395.0,15.0,5122.0,13095.173828125,6735.13995,8,2015,0,34
17.0,65,1,3,2,50,1.0,319.0,10.0,7948.0,11607.0,1506.2399712000001,3,2016,1,13
37.0,268,0,8,2,28,0.0,256.0,4.0,2341.0,5011.0,3923.636325,3,2016,1,13
41.0,152,1,8,0,41,1.0,207.0,7.0,1920.0,2691.0,374.70295439999995,2,2016,4,5
35.0,443,0,5,0,57,0.0,203.0,14.0,4582.0,6439.0,5684.594256,1,2016,6,53
17.0,358,0,6,3,29,0.0,,2.0,5403.0,16238.0,10898.34585,11,2015,1,47
44.0,283,0,7,0,13,0.0,,8.0,1912.0,7538.1875,3477.212244,9,2015,1,39
9.0,358,1,4,3,35,0.0,218.0,16.0,2806.0,6961.0,5096.536725,9,2015,1,39
13.0,469,1,6,2,24,0.0,151.0,1.0,3746.0,5072.0,4549.0389,9,2015,1,39
25.0,469,1,6,0,97,0.0,176.0,1.0,5247.0,6983.0,6201.010816,5,2015,5,19
46.0,23,0,3,2,88,0.0,275.0,11.0,1609.0,6320.0,4182.748415999999,2,2015,2,7
43.0,3,0,2,0,4,1.0,106.0,8.0,1340.0,2862.0,331.2688698,1,2016,3,1
25.0,162,1,6,1,89,0.0,114.0,6.0,8587.0,11255.0,9896.36032,3,2016,0,13
23.0,23,0,5,2,32,0.0,274.0,17.0,758.0,5728.0,3513.703725,11,2015,4,47
16.0,62,0,3,0,63,0.0,318.0,11.0,1539.0,6486.0,4291.5609,3,2016,1,9
5.0,149,1,6,0,51,0.0,186.0,8.0,7120.0,10066.0,8729.640432,8,2015,1,34
10.0,62,0,2,0,19,0.0,115.0,6.0,1459.0,6274.0,3983.421618,3,2016,1,13
50.0,152,1,9,0,8,0.0,481.0,15.0,2054.0,3550.0,3286.8712800000003,3,2016,1,13
43.0,96,1,1,3,74,0.0,142.0,11.0,1452.0,2437.0,2067.7536,8,2015,1,34
15.0,188,1,10,0,37,,381.0,12.0,3601.0,4924.0,4636.99845,4,2015,1,17
45.0,358,0,7,3,32,0.0,286.0,7.0,4394.0,15584.0,10256.285025,5,2015,5,21
33.0,471,1,6,1,37,0.0,186.0,10.0,1969.0,3229.0,2780.631,5,2015,4,19
44.0,403,0,8,0,66,0.0,273.0,4.0,2666.0,3708.0,3426.6573,5,2015,2,19
41.0,108,0,7,0,63,1.0,264.0,6.0,947.0,3147.0,343.366155,9,2015,2,39
43.0,0,1,2,0,15,0.0,117.0,5.0,1135.0,6500.0,3936.016359,11,2015,5,47
13.0,445,1,10,0,57,0.0,351.0,13.0,2203.0,3569.0,3220.0092,9,2015,1,39
24.0,24,1,9,0,9,1.0,552.0,7.0,6514.0,9872.0,1312.4797389,3,2016,2,12
19.0,452,1,4,0,73,0.0,278.0,12.0,4162.0,5421.0,5024.4975,5,2015,1,19
3.0,230,1,1,1,88,0.0,118.0,5.0,7118.0,10618.0,8860.967808,3,2016,0,13
42.0,124,1,10,0,63,0.0,393.0,12.0,2408.0,5369.0,4243.3083,3,2016,0,13
15.0,65,1,1,2,93,0.0,153.0,9.0,2296.0,6278.03564453125,3277.9577600000002,9,2015,3,39
28.0,256,1,10,0,23,0.0,361.0,11.0,4018.0,27827.0,16260.257475,3,2016,0,13
32.0,443,1,7,0,44,0.0,265.0,15.0,6654.0,9677.0,8388.7164,11,2015,5,47
26.0,358,1,9,3,89,0.0,621.0,5.0,2097.0,6919.0,5057.36,9,2015,5,39
15.0,416,0,2,2,64,0.0,106.0,7.0,3841.0,10274.0,7096.7556,3,2016,1,13
28.0,268,1,1,2,79,,166.0,8.0,2458.0,5137.0,3926.8746,5,2015,2,21
1.0,397,1,3,0,78,0.0,304.0,7.0,4758.0,6269.0,5763.1464,5,2015,5,19
8.0,87,1,9,0,68,1.0,,,4276.0,6443.0,884.86992,8,2015,1,34
10.0,446,0,3,0,35,0.0,317.0,12.0,5258.0,6888.0,6381.296775,5,2015,3,19
12.0,14,1,7,0,4,0.0,306.0,6.0,6405.0,9111.0,8067.843134999999,3,2016,3,12
40.0,441,0,3,0,71,0.0,296.0,14.0,5439.0,8283.0,7094.9439,8,2015,3,34
7.0,186,1,2,0,97,0.0,118.0,6.0,6567.0,9291.0,7935.8146560000005,3,2016,5,11
35.0,451,1,6,0,79,0.0,198.0,2.0,5161.0,6390.0,5914.9134,11,2015,5,46
1.0,453,1,10,0,49,0.0,,14.0,2849.0,4195.0,3893.8488479999996,8,2015,5,34
31.0,175,0,6,0,81,1.0,100.0,3.0,8086.0,10413.0,1382.6395968,2,2016,6,7
38.0,162,1,4,1,83,0.0,279.0,13.0,3664.0,5189.0,4643.407999999999,11,2015,2,46
23.0,452,0,8,0,34,0.0,235.0,6.0,7198.0,9691.0,8662.858575,11,2015,4,47
4.0,103,0,3,0,80,1.0,347.0,11.0,10285.0,13883.0,1824.64402125,11,2015,1,47
21.0,55,1,4,0,97,1.0,210.0,16.0,2380.0,5390.0,606.3243647999999,11,2015,5,46
32.0,3,1,5,0,64,0.0,251.0,12.0,3644.0,5183.0,4623.102,3,2016,5,9
4.0,235,1,4,2,39,1.0,201.0,16.0,1233.0,5591.0,541.4120775,12,2015,6,49
50.0,30,1,1,0,64,0.0,113.0,16.0,962.0,4045.0,2594.3049,11,2015,5,47
31.0,175,1,2,0,56,1.0,130.0,7.0,10866.0,15176.0,1961.3827944000002,3,2016,0,12
37.0,58,0,1,1,94,0.0,134.0,13.0,2849.0,4198.0,3609.346048,9,2015,4,39
43.0,451,1,4,0,60,1.0,265.0,13.0,4933.0,6389.0,869.9789099999999,11,2015,4,46
39.0,326,0,3,0,77,0.0,225.0,12.0,2997.0,6241.0,4801.0446,11,2014,2,46
14.0,166,1,5,0,45,0.0,293.0,17.0,2599.0,3468.0,3310.337376,3,2016,0,13
44.0,3,1,7,0,35,0.0,250.0,12.0,2430.0,4018.0,3469.175325,2,2016,4,7
15.0,211,0,3,0,85,0.0,220.0,10.0,5307.0,8487.0,7021.31584,3,2016,1,13
5.0,444,1,10,1,41,0.0,395.0,17.0,3989.0,5606.0,5167.375776,11,2014,0,46
47.0,443,1,10,0,46,0.0,352.0,11.0,9192.0,14599.0,12182.122223999999,11,2015,4,47
43.0,447,1,9,0,97,0.0,641.0,17.0,2906.0,4515.0,4295.057536,5,2015,3,19
40.0,65,1,7,2,14,0.0,324.0,14.0,3022.0,4609.0,4144.425515999999,9,2015,1,39
31.0,23,1,1,2,96,0.0,121.0,13.0,1780.0,3103.0,2528.724352,9,2015,2,39
24.0,445,1,2,0,58,0.0,139.0,9.0,6967.0,9852.0,8501.311152,3,2016,6,12
18.0,87,1,4,0,72,0.0,269.0,12.0,4953.0,6793.0,6087.5595,8,2015,6,33
20.0,93,1,4,1,72,0.0,286.0,15.0,1121.0,4846.0,3241.2402,8,2015,4,34
20.0,149,0,7,0,13,,322.0,7.0,7162.0,9599.0,1306.12487445,8,2015,1,34
32.0,453,1,4,0,44,0.0,270.0,,2871.0,4382.0,3876.6098880000004,9,2015,4,39
25.0,3,0,10,0,86,1.0,394.0,11.0,1908.0,3131.0,431.1413568,2,2016,5,5
11.0,113,1,2,0,16,0.0,118.0,9.0,2823.0,6622.208984375,3629.7969840000005,9,2015,3,39
6.0,358,1,8,3,81,0.0,213.0,8.0,9479.0,15418.0,12488.990976000001,11,2015,3,47
14.0,62,1,1,0,65,0.0,147.0,13.0,3875.0,12637.0,8329.5927,3,2016,0,13
3.0,35,1,5,2,23,0.0,254.0,13.0,1120.0,3470.0,2545.60005,5,2015,1,19
36.0,358,1,4,3,60,0.0,278.0,15.0,4419.0,13203.0,8897.42005,8,2015,1,34
2.0,437,1,7,0,68,0.0,304.0,11.0,6703.0,9711.0,8434.8297,8,2015,1,34
19.0,39,1,5,3,20,0.0,222.0,11.0,3663.0,10364.0,7080.237775,8,2015,4,34
49.0,358,0,9,3,13,0.0,473.0,10.0,3322.0,7739.0,6008.429097,3,2016,1,10
35.0,62,1,4,0,62,0.0,225.0,16.0,2082.0,6663.0,4558.455,2,2016,0,8
7.0,149,1,3,0,27,1.0,220.0,14.0,3182.0,4692.0,622.81555875,9,2015,2,39
47.0,447,0,2,0,47,0.0,128.0,6.0,3670.0,8099.0,5977.527408,11,2015,1,47
10.0,55,0,9,0,25,0.0,627.0,5.0,4595.0,5951.0,5887.8834,3,2016,2,11
3.0,151,1,4,0,87,0.0,249.0,14.0,2299.0,15639.0,9097.639936,3,2016,0,13
34.0,30,0,6,0,4,0.0,137.0,,1212.0,2077.0,1783.131669,8,2015,3,34
12.0,92,0,3,0,6,0.0,283.0,14.0,1121.0,13690.5263671875,4996.090341,8,2015,2,34
13.0,13,1,3,3,3,0.0,309.0,9.0,246.0,1690.0,1277.742213,9,2015,3,39
20.0,98,1,5,0,72,0.0,248.0,15.0,1109.0,2544.0,2056.4676,2,2016,4,5
12.0,15,0,9,2,5,0.0,545.0,12.0,5177.0,6859.0,6569.562978,2,2015,1,7
38.0,403,1,4,0,7,0.0,283.0,15.0,2221.0,3070.0,2932.176753,1,2016,3,1
49.0,63,0,3,1,97,0.0,297.0,9.0,1421.0,7950.0,4914.911232,3,2016,0,13
37.0,451,1,2,0,44,1.0,133.0,6.0,4325.0,6153.0,801.1108656,9,2015,1,39
3.0,447,1,7,0,22,0.0,310.0,6.0,6065.0,8171.0,7413.689325,8,2015,1,34
47.0,452,0,2,0,78,0.0,103.0,6.0,2850.0,4029.0,3509.1144,8,2015,6,34
21.0,65,1,3,2,40,0.0,217.0,13.0,5349.0,7176.0,6341.6681,8,2015,5,33
28.0,24,0,4,0,35,0.0,202.0,17.0,3967.0,4870.0,4616.439975,9,2015,3,39
9.0,211,0,9,0,14,1.0,477.0,16.0,5228.0,8128.0,1074.7445148,11,2015,2,47
28.0,65,1,6,2,95,0.0,110.0,3.0,2271.0,3610.0,3007.440128,9,2015,4,39
8.0,165,0,8,0,57,0.0,248.0,8.0,1646.0,2435.0,2275.473168,9,2015,0,39
36.0,452,0,4,0,57,0.0,202.0,15.0,5051.0,6883.0,,5,2015,5,21
21.0,149,1,8,0,37,0.0,237.0,7.0,2818.0,4317.0,3797.4825,9,2015,1,39
48.0,14,1,8,0,48,0.0,248.0,6.0,4257.0,5909.0,5299.91208,3,2016,1,13
24.0,211,1,6,0,36,0.0,146.0,8.0,2648.0,4335.0,3631.189275,9,2015,4,39
6.0,58,1,2,1,90,0.0,102.0,7.0,3180.0,4501.0,3888.379264,9,2015,5,39
14.0,450,0,9,0,84,0.0,644.0,5.0,879.0,2631.0,2365.321728,8,2015,3,34
16.0,447,0,1,0,15,0.0,100.0,16.0,4631.0,9796.0,7324.307495999999,11,2015,2,47
16.0,144,1,3,0,35,0.0,307.0,7.0,12018.0,16983.0,14780.605875,3,2016,1,13
50.0,3,0,3,0,29,0.0,289.0,6.0,1853.0,2382.0,2401.750575,8,2015,2,34
31.0,268,0,5,2,18,1.0,296.0,,1068.0,2683.60791015625,360.24297210000003,9,2015,3,39
43.0,104,1,10,0,99,0.0,384.0,16.0,1217.0,5253.0,3571.9918079999998,5,2015,5,19
6.0,152,0,9,0,73,0.0,545.0,6.0,7765.0,10622.0,9646.5798,11,2015,3,47
27.0,199,1,2,0,78,0.0,140.0,6.0,10039.0,13598.0,11845.9341,3,2016,6,12
19.0,320,0,10,0,22,0.0,380.0,14.0,786.0,3764.0,2651.53455,8,2015,2,34
28.0,358,0,10,3,37,0.0,399.0,16.0,2631.0,9939.0,6677.32485,2,2016,6,5
13.0,452,1,9,0,50,1.0,492.0,10.0,3664.0,4797.0,704.4718392000001,11,2015,1,46
2.0,23,1,9,2,91,0.0,585.0,13.0,1184.0,2616.0,2451.650432,3,2016,1,10
19.0,14,0,9,0,56,0.0,558.0,9.0,4290.0,5946.0,5644.254096,3,2016,2,10
23.0,94,0,2,0,47,0.0,120.0,7.0,1095.0,6507.0,3898.5485759999997,3,2016,0,10
46.0,205,1,6,0,83,0.0,107.0,4.0,2075.0,2877.0,2546.780544,9,2015,4,39
48.0,39,1,5,3,14,0.0,207.0,10.0,2967.0,14536.0,,8,2015,2,34
10.0,94,0,1,2,95,0.0,131.0,16.0,1841.0,7583.0,4780.692224,5,2015,3,19
19.0,358,1,9,3,12,0.0,631.0,6.0,5096.0,12165.0,9265.753331999998,8,2015,2,34
8.0,60,1,2,3,63,0.0,115.0,7.0,182.0,3272.0,1824.7779,3,2016,0,13
43.0,104,0,9,0,30,0.0,579.0,10.0,2345.0,5389.0,4438.745325,5,2015,6,21
25.0,447,1,5,0,4,0.0,,15.0,5832.0,7892.0,7120.5778709999995,8,2015,2,34
50.0,3,0,5,0,65,1.0,225.0,17.0,1650.0,2571.0,347.354865,12,2015,6,49
6.0,165,1,6,0,99,0.0,103.0,5.0,1981.0,2874.0,2495.253376,9,2015,5,39
50.0,57,1,2,0,18,0.0,105.0,7.0,3401.0,7448.0,5532.74667,3,2016,1,13
14.0,101,0,6,0,32,0.0,175.0,5.0,1223.0,1703.0,1634.633175,1,2016,3,1
33.0,451,1,5,0,80,0.0,274.0,16.0,5428.0,7180.0,6439.857975,11,2015,1,47
3.0,211,1,9,0,27,0.0,555.0,5.0,6967.0,10450.0,9244.680375,11,2015,4,47
32.0,39,1,6,3,70,0.0,165.0,3.0,5129.0,9060.0,7189.0137,7,2015,3,30
30.0,147,1,10,2,93,0.0,355.0,12.0,1282.0,5867.2294921875,2731.9846399999997,11,2015,4,47
13.0,14,1,6,0,33,1.0,125.0,11.0,4685.0,6168.0,831.53644875,8,2015,0,34
28.0,220,1,7,0,53,0.0,331.0,15.0,5833.0,8048.0,7235.305776,3,2016,1,12
32.0,39,0,6,3,39,0.0,162.0,2.0,2136.0,5721.0,4081.061775,9,2015,3,39
6.0,268,1,2,2,65,0.0,137.0,5.0,819.0,3437.0,2243.3994,9,2015,3,39
46.0,74,1,8,0,62,0.0,225.0,7.0,6032.0,8164.0,7254.6903,3,2016,1,13
10.0,58,0,6,1,67,0.0,120.0,11.0,3427.0,4375.0,3985.0371,9,2015,5,39
9.0,70,1,5,2,7,1.0,207.0,12.0,1119.0,4942.0,486.1223829,12,2015,4,49
